keyword,c1,c2,c3,c4,c5,c6,c7,c8,cluster_product_name,item_count,min_price,median_price,average_price,max_price,sample_tokenized_names,sample_normalized_names,sample_original_names
갤럭시,갤럭시,노트10,플러스,아우라,블랙,무,잔상,정상,갤럭시 노트10 플러스 아우라 블랙 무 잔상 정상,11,130000,130000.0,130000.0,130000,갤럭시 노트10 플러스 아우라 블랙 무 잔상 정상 공기기 폰,갤럭시 노트10플러스 아우라블랙 무잔상 정상공기기 폰,갤럭시 노트10플러스 아우라블랙 무잔상 정상공기기 중고폰
갤럭시,갤럭시,점프3,화이트,무,잔상,a급,정상,공기기,갤럭시 점프3 화이트 무 잔상 a급 정상 공기기,11,130000,130000.0,130000.0,130000,갤럭시 점프3 화이트 무 잔상 a급 정상 공기기 폰,갤럭시 점프3화이트 무잔상 a급 정상공기기 폰,갤럭시 점프3화이트 무잔상 A급 정상공기기 중고폰
갤럭시,갤럭시,z플립,4,라벤더,무,잔상,정상,공기기,갤럭시 z플립 4 라벤더 무 잔상 정상 공기기,11,150000,150000.0,150000.0,150000,갤럭시 z플립 4 라벤더 무 잔상 정상 공기기 폰,갤럭시 z플립4 라벤더 무잔상 정상공기기 폰,갤럭시 Z플립4 라벤더 512GB 무잔상 정상공기기 중고폰
갤럭시,갤럭시,a25,화이트,a급,무,잔상,정상,공기기,갤럭시 a25 화이트 a급 무 잔상 정상 공기기,11,160000,160000.0,160000.0,160000,갤럭시 a25 화이트 a급 무 잔상 정상 공기기 폰,갤럭시 a25화이트 a급 무잔상 정상공기기 폰,갤럭시 A25화이트 A급 무잔상 정상공기기 중고폰
갤럭시,갤럭시,s22,핑크,무,잔상,정상,공기기,폰,갤럭시 s22 핑크 무 잔상 정상 공기기 폰,11,160000,160000.0,160000.0,160000,갤럭시 s22 핑크 무 잔상 정상 공기기 폰,갤럭시 s22핑크 무잔상 정상공기기 폰,갤럭시 S22핑크 무잔상 정상공기기 중고폰
갤럭시,갤럭시,s21,플러스,바이올렛,정상,공기기,폰,,갤럭시 s21 플러스 바이올렛 정상 공기기 폰,11,190000,190000.0,190000.0,190000,갤럭시 s21 플러스 바이올렛 정상 공기기 폰,갤럭시 s21플러스 바이올렛 정상공기기 폰,갤럭시 S21플러스 바이올렛 정상공기기 중고폰
갤럭시,갤럭시,s22,그린,정상,공기기,폰,,,갤럭시 s22 그린 정상 공기기 폰,11,200000,200000.0,200000.0,200000,갤럭시 s22 그린 정상 공기기 폰,갤럭시 s22그린 정상공기기 폰,갤럭시 S22그린 정상공기기 중고폰
갤럭시,갤럭시,j3,30,블랙,무,잔상,a급,정상,갤럭시 j3 30 블랙 무 잔상 a급 정상,10,50000,50000.0,50000.0,50000,갤럭시 j3 30 블랙 무 잔상 a급 정상 공기기 폰,갤럭시 j330블랙 무잔상 a급 정상공기기 폰,갤럭시 J330블랙 무잔상 A급 정상공기기 중고폰
갤럭시,갤럭시,a750,블랙,무,잔상,정상,공기기,폰,갤럭시 a750 블랙 무 잔상 정상 공기기 폰,10,69000,69000.0,69000.0,69000,갤럭시 a750 블랙 무 잔상 정상 공기기 폰,갤럭시 a750블랙 무잔상 정상공기기 폰,갤럭시 A750블랙 무잔상 정상공기기 중고폰
갤럭시,갤럭시s,8,s9,s9,플러스,노트,8,미,갤럭시s 8 s9 s9 플러스 노트 8 미,10,89000,89000.0,89000.0,89000,갤럭시s 8 s9 s9 플러스 노트 8 미 파손 공기 계 8 9만 부터,갤럭시s8 s9 s9플러스 노트8 미파손 공기계 8 9만부터,갤럭시S8/S9/S9플러스/노트8 미파손 공기계 8.9만부터
갤럭시,갤럭시,a24,블랙,정상,공기기,폰,,,갤럭시 a24 블랙 정상 공기기 폰,10,120000,120000.0,120000.0,120000,갤럭시 a24 블랙 정상 공기기 폰,갤럭시 a24블랙 정상공기기 폰,갤럭시 A24블랙 정상공기기 중고폰
갤럭시,갤럭시,a,52,s,라벤더,정상,공기기,폰,갤럭시 a 52 s 라벤더 정상 공기기 폰,10,130000,130000.0,130000.0,130000,갤럭시 a 52 s 라벤더 정상 공기기 폰,갤럭시 a52s 라벤더 정상공기기 폰,갤럭시 A52S 라벤더 정상공기기 중고폰
갤럭시,갤럭시,a52s,화이트,무,잔상,정상,공기기,폰,갤럭시 a52s 화이트 무 잔상 정상 공기기 폰,10,140000,140000.0,140000.0,140000,갤럭시 a52s 화이트 무 잔상 정상 공기기 폰,갤럭시 a52s화이트 무잔상 정상공기기 폰,갤럭시 A52S화이트 무잔상 정상공기기 중고폰
갤럭시,갤럭시,s20,핑크,무,잔상,정상,공기기,폰,갤럭시 s20 핑크 무 잔상 정상 공기기 폰,10,150000,150000.0,150000.0,150000,갤럭시 s20 핑크 무 잔상 정상 공기기 폰,갤럭시 s20핑크 무잔상 정상공기기 폰,갤럭시 S20핑크 무잔상 정상공기기 중고폰
갤럭시,갤럭시s2,2,플러스,플러스,무,잔상,,,갤럭시s2 2 플러스 플러스 무 잔상,10,200000,240000.0,239000.0,280000,갤럭시s2 2 플러스 플러스 무 잔상,갤럭시s22 플러스 플러스 무잔상,갤럭시S22+플러스 256G 무잔상 60213 | 갤럭시S22+플러스 256G 무잔상 60685 | 갤럭시S22+플러스 256G 무잔상 59350
갤럭시,리퍼,급,갤럭시s23,fe,무,잔상,29,9만,리퍼 급 갤럭시s23 fe 무 잔상 29 9만,10,299000,299000.0,299000.0,299000,리퍼 급 갤럭시s23 fe 무 잔상 29 9만 상태 최상 폰 공기 계 스마트 폰,리퍼급 갤럭시s23fe 무잔상 29 9만 상태최상 폰 공기계 스마트폰,리퍼급)갤럭시S23FE 무잔상 29.9만 상태최상 중고폰 공기계 스마트폰
갤럭시,s급,갤럭시s2,4,무,잔상,52,5만,상태,s급 갤럭시s2 4 무 잔상 52 5만 상태,10,525000,525000.0,525000.0,525000,s급 갤럭시s2 4 무 잔상 52 5만 상태 굿 최저가,s급 갤럭시s24 무잔상 52 5만 상태굿 최저가,S급)갤럭시S24 무잔상 256G 52.5만 상태굿 최저가
갤럭시,갤럭시,a33,블랙,a급,무,잔상,정상,공기기,갤럭시 a33 블랙 a급 무 잔상 정상 공기기,9,130000,130000.0,130000.0,130000,갤럭시 a33 블랙 a급 무 잔상 정상 공기기 폰,갤럭시 a33블랙 a급 무잔상 정상공기기 폰,갤럭시 A33블랙 A급 무잔상 정상공기기 중고폰
갤럭시,갤럭시s20,플러스,s,20,서브용,업무용,게임,용,갤럭시s20 플러스 s 20 서브용 업무용 게임 용,9,95000,130000.0,130000.0,165000,갤럭시s20 플러스 s 20 서브용 업무용 게임 용 세컨폰 추천,갤럭시s20플러스 s20 서브용 업무용 게임용 세컨폰추천,갤럭시s20플러스.s20 서브용 업무용 게임용 세컨폰추천
갤럭시,갤럭시노트20,울트라,무,잔상,,,,,갤럭시노트20 울트라 무 잔상,9,210000,230000.0,237777.77777777778,280000,갤럭시노트20 울트라 무 잔상,갤럭시노트20울트라 무잔상,갤럭시노트20울트라 256G 무잔상 95671 | 갤럭시노트20울트라 256G 무잔상 59096 | 갤럭시노트20울트라 256G 무잔상 59130
갤럭시,s급,갤럭시s24,플러스,무,잔상,58만,상태,굿,s급 갤럭시s24 플러스 무 잔상 58만 상태 굿,9,580000,580000.0,580000.0,580000,s급 갤럭시s24 플러스 무 잔상 58만 상태 굿 최저가,s급 갤럭시s24플러스 무잔상 58만 상태굿 최저가,S급)갤럭시S24플러스 무잔상 256G 58만 상태굿 최저가
갤럭시,갤럭시,노트,5,영업용,서브용,5,5만,가성비,갤럭시 노트 5 영업용 서브용 5 5만 가성비,8,55000,55000.0,55000.0,55000,갤럭시 노트 5 영업용 서브용 5 5만 가성비 짱짱,갤럭시노트5 영업용 서브용 5 5만 가성비짱짱,갤럭시노트5 영업용 서브용 5.5만 가성비짱짱
갤럭시,갤럭시,엑스,커버,5,화이트,a급,무,잔상,갤럭시 엑스 커버 5 화이트 a급 무 잔상,8,65000,65000.0,65000.0,65000,갤럭시 엑스 커버 5 화이트 a급 무 잔상 정상 공기기 폰,갤럭시 엑스커버5 화이트 a급 무잔상 정상공기기 폰,갤럭시 엑스커버5 화이트 A급 무잔상 정상공기기 중고폰
갤럭시,갤럭시,엑스,커버,5,화이트,a급,자급제,무,갤럭시 엑스 커버 5 화이트 a급 자급제 무,8,65000,65000.0,65000.0,65000,갤럭시 엑스 커버 5 화이트 a급 자급제 무 잔상 정상 공기기 폰,갤럭시 엑스커버5 화이트 a급 자급제 무잔상 정상공기기 폰,갤럭시 엑스커버5 화이트 A급 자급제 무잔상 정상공기기 중고폰
갤럭시,당일발송,리퍼,급,갤럭시,엑스커버5,블랙,정상해,지,당일발송 리퍼 급 갤럭시 엑스커버5 블랙 정상해 지,8,65000,65000.0,65000.0,65000,당일발송 리퍼 급 갤럭시 엑스커버5 블랙 정상해 지 공,당일발송 리퍼급 갤럭시엑스커버5 블랙 정상해지 공,[01202] 당일발송 리퍼급 갤럭시엑스커버5 64GB 블랙 정상해지 공
갤럭시,갤럭시,a42,화이트,정상,공기기,폰,,,갤럭시 a42 화이트 정상 공기기 폰,8,95000,95000.0,95000.0,95000,갤럭시 a42 화이트 정상 공기기 폰,갤럭시 a42화이트 정상공기기 폰,갤럭시 A42화이트 정상공기기 중고폰
갤럭시,갤럭시a32,바이올렛,자급제,,,,,,갤럭시a32 바이올렛 자급제,8,102000,102000.0,102000.0,102000,갤럭시a32 바이올렛 자급제,갤럭시a32바이올렛 자급제,"갤럭시A32바이올렛,자급제(6418)"
갤럭시,갤럭시,점프3,12,8,,,,,갤럭시 점프3 12 8,8,99000,107000.0,107500.0,120000,갤럭시 점프3 12 8,갤럭시점프3 128,(837)갤럭시점프3 128 판매합니다 | 갤럭시점프3 128 판매합니다
갤럭시,갤럭시,버디,3,블루,정상,공기계,폰,,갤럭시 버디 3 블루 정상 공기계 폰,8,110000,110000.0,110000.0,110000,갤럭시 버디 3 블루 정상 공기계 폰,갤럭시 버디3 블루 정상공기계 폰,갤럭시 버디3 블루 정상공기계 중고폰
갤럭시,갤럭시,버디2,그린,무,잔상,a급,정상,공기기,갤럭시 버디2 그린 무 잔상 a급 정상 공기기,8,110000,110000.0,110000.0,110000,갤럭시 버디2 그린 무 잔상 a급 정상 공기기 폰,갤럭시 버디2그린 무잔상 a급 정상공기기 폰,갤럭시 버디2그린 무잔상 A급 정상공기기 중고폰
갤럭시,갤럭시,점프,2,민트,무,잔상,a급,정상,갤럭시 점프 2 민트 무 잔상 a급 정상,8,110000,110000.0,110000.0,110000,갤럭시 점프 2 민트 무 잔상 a급 정상 공기기 폰,갤럭시 점프2 민트 무잔상 a급 정상공기기 폰,갤럭시 점프2 민트 무잔상 A급 정상공기기 중고폰
갤럭시,갤럭시a,15,12,8,,,,,갤럭시a 15 12 8,8,115000,119500.0,121125.0,129000,갤럭시a 15 12 8,갤럭시a15 128,갤럭시a15 128 판매합니다
갤럭시,당일발송,특,s급,갤럭시,노트9,메탈,릭,코퍼,당일발송 특 s급 갤럭시 노트9 메탈 릭 코퍼,8,127000,127000.0,127000.0,127000,당일발송 특 s급 갤럭시 노트9 메탈 릭 코퍼 정상해 지,당일발송 특s급 갤럭시노트9 메탈릭코퍼 정상해지,[01732] 당일발송 특S급 갤럭시노트9 128GB 메탈릭코퍼 정상해지
갤럭시,당일발송,리퍼,급,갤럭시s,9,다크,레드,정상해,당일발송 리퍼 급 갤럭시s 9 다크 레드 정상해,8,138000,138000.0,138000.0,138000,당일발송 리퍼 급 갤럭시s 9 다크 레드 정상해 지 공기,당일발송 리퍼급 갤럭시s9 다크레드 정상해지 공기,[01436] 당일발송 리퍼급 갤럭시S9 64GB 다크레드 정상해지 공기
갤럭시,갤럭시,a15,블루,무,잔상,정상,공기기,폰,갤럭시 a15 블루 무 잔상 정상 공기기 폰,8,140000,140000.0,140000.0,140000,갤럭시 a15 블루 무 잔상 정상 공기기 폰,갤럭시 a15블루 무잔상 정상공기기 폰,갤럭시 A15블루 무잔상 정상공기기 중고폰
갤럭시,갤럭시z플립,4,무,잔상,핑크,골드,,,갤럭시z플립 4 무 잔상 핑크 골드,8,160000,160000.0,160000.0,160000,갤럭시z플립 4 무 잔상 핑크 골드,갤럭시z플립4 무잔상 핑크골드,갤럭시Z플립4 256G 무잔상 핑크골드 59070 | 갤럭시Z플립4 256G 무잔상 핑크골드 60863 | 갤럭시Z플립4 256G 무잔상 핑크골드 59393
갤럭시,당일발송,외관,리퍼,급,갤럭시s2,0,그레이,정상,당일발송 외관 리퍼 급 갤럭시s2 0 그레이 정상,8,180000,180000.0,180000.0,180000,당일발송 외관 리퍼 급 갤럭시s2 0 그레이 정상 해,당일발송 외관 리퍼급 갤럭시s20 그레이 정상해,[01403] 당일발송 외관 리퍼급 갤럭시S20 128GB 그레이 정상해
갤럭시,갤럭시s2,1,깨끗한,기기,,,,,갤럭시s2 1 깨끗한 기기,8,169000,184000.0,183250.0,193000,갤럭시s2 1 깨끗한 기기,갤럭시s21 깨끗한기기,갤럭시s21 256gb 깨끗한기기 판매 | (1409)갤럭시s21 256gb 깨끗한기기 판매
갤럭시,폰,갤럭시,s,갤럭시,a,삼성,스마트폰,고장,폰 갤럭시 s 갤럭시 a 삼성 스마트폰 고장,8,200000,200000.0,200000.0,200000,폰 갤럭시 s 갤럭시 a 삼성 스마트폰 고장 폰 파손 폰 필요해요,폰 갤럭시s 갤럭시a 삼성스마트폰 고장폰 파손폰 필요해요,중고폰 갤럭시S 갤럭시A 삼성스마트폰 고장폰 파손폰 필요해요
갤럭시,갤럭시a,17,12,8,,,,,갤럭시a 17 12 8,8,190000,202000.0,203000.0,214000,갤럭시a 17 12 8,갤럭시a17 128,갤럭시a17 128 판매합니다 | (1647)갤럭시a17 128 판매합니다 | (1673)갤럭시a17 128 판매합니다
갤럭시,당일발송,급,갤럭시a,17,블랙,정상해,지,공,당일발송 급 갤럭시a 17 블랙 정상해 지 공,8,202000,202000.0,202000.0,202000,당일발송 급 갤럭시a 17 블랙 정상해 지 공,당일발송 급 갤럭시a17 블랙 정상해지 공,[02141] 당일발송 새상품급 갤럭시A17 128GB 블랙 정상해지 공
갤럭시,리퍼,급,갤럭시s2,1,바이올렛,무,잔상,최고등급,리퍼 급 갤럭시s2 1 바이올렛 무 잔상 최고등급,8,229000,229000.0,229000.0,229000,리퍼 급 갤럭시s2 1 바이올렛 무 잔상 최고등급,리퍼급 갤럭시s21 바이올렛 무잔상 최고등급,리퍼급]갤럭시S21 바이올렛 무잔상 최고등급
갤럭시,s급,삼성,갤럭시s2,2,정상해,지,폰,할인,s급 삼성 갤럭시s2 2 정상해 지 폰 할인,8,245000,245000.0,245000.0,245000,s급 삼성 갤럭시s2 2 정상해 지 폰 할인 가능,s급 삼성 갤럭시s22 정상해지 폰 할인가능,S급 삼성 갤럭시S22 팝니다 정상해지 중고폰 할인가능
갤럭시,리퍼,급,갤럭시s2,2,무,잔상,상태,최상,리퍼 급 갤럭시s2 2 무 잔상 상태 최상,8,299000,299000.0,299000.0,299000,리퍼 급 갤럭시s2 2 무 잔상 상태 최상 29 9만 최저가 폰 공기 계,리퍼급 갤럭시s22 무잔상 상태최상 29 9만 최저가 폰 공기계,리퍼급) 갤럭시S22 무잔상 상태최상 29.9만 최저가 중고폰 공기계
갤럭시,삼성,갤럭시,워치,8,40mm,실버,자급제,,삼성 갤럭시 워치 8 40mm 실버 자급제,8,310000,315000.0,315000.0,320000,삼성 갤럭시 워치 8 40mm 실버 자급제,삼성 갤럭시 워치8 40mm 실버 자급제,삼성 갤럭시 워치8 40mm 실버 자급제 새상품
갤럭시,리퍼,급,갤럭시s23,fe,그라파이트,최고등급,공기,계,리퍼 급 갤럭시s23 fe 그라파이트 최고등급 공기 계,8,330000,330000.0,330000.0,330000,리퍼 급 갤럭시s23 fe 그라파이트 최고등급 공기 계 리퍼 급,리퍼급 갤럭시s23fe 그라파이트 최고등급 공기계 리퍼급,리퍼급]갤럭시S23FE 그라파이트 최고등급 공기계 리퍼급
갤럭시,리퍼,급,갤럭시s23,fe,크림,최고등급,공기,계,리퍼 급 갤럭시s23 fe 크림 최고등급 공기 계,8,330000,330000.0,330000.0,330000,리퍼 급 갤럭시s23 fe 크림 최고등급 공기 계 리퍼 급,리퍼급 갤럭시s23fe 크림 최고등급 공기계 리퍼급,리퍼급]갤럭시S23FE 크림 최고등급 공기계 리퍼급
갤럭시,당일발송,급,갤럭시s23,fe,민트,무,잔상,,당일발송 급 갤럭시s23 fe 민트 무 잔상,8,350000,350000.0,350000.0,350000,당일발송 급 갤럭시s23 fe 민트 무 잔상,당일발송 급 갤럭시s23fe 민트 무잔상,[01831] 당일발송 새상품급 갤럭시S23FE 256GB 민트 무잔상
갤럭시,s급,특가,갤럭시s2,3,크림,무,잔상,할인,s급 특가 갤럭시s2 3 크림 무 잔상 할인,8,399000,399000.0,399000.0,399000,s급 특가 갤럭시s2 3 크림 무 잔상 할인 가능,s급 특가 갤럭시s23 크림 무잔상 할인가능,S급 특가 갤럭시S23 크림 무잔상 팝니다 할인가능
갤럭시,갤럭시s2,3,라벤더,특,s급,24,년,개통,갤럭시s2 3 라벤더 특 s급 24 년 개통,8,425000,430000.0,429000.0,432000,갤럭시s2 3 라벤더 특 s급 24 년 개통 폰 공기계,갤럭시s23 라벤더 특s급 24년개통 폰공기계,갤럭시S23 라벤더 특S급 24년개통 중고폰공기계!
갤럭시,당일발송,s급,갤럭시s22,울트라,버건디,정상해,지,,당일발송 s급 갤럭시s22 울트라 버건디 정상해 지,8,445000,445000.0,445000.0,445000,당일발송 s급 갤럭시s22 울트라 버건디 정상해 지,당일발송 s급 갤럭시s22울트라 버건디 정상해지,[01435] 당일발송 S급 갤럭시S22울트라 256GB 버건디 정상해지
갤럭시,당일발송,a급,갤럭시s23,울트라,화이트,정상해,지,,당일발송 a급 갤럭시s23 울트라 화이트 정상해 지,8,477000,477000.0,477000.0,477000,당일발송 a급 갤럭시s23 울트라 화이트 정상해 지,당일발송 a급 갤럭시s23울트라 화이트 정상해지,[02318] 당일발송 A급 갤럭시S23울트라 256GB 화이트 정상해지
갤럭시,당일발송,리퍼,급,갤럭시s24,fe,옐로우,정상해,지,당일발송 리퍼 급 갤럭시s24 fe 옐로우 정상해 지,8,520000,520000.0,520000.0,520000,당일발송 리퍼 급 갤럭시s24 fe 옐로우 정상해 지,당일발송 리퍼급 갤럭시s24fe 옐로우 정상해지,[02300] 당일발송 리퍼급 갤럭시S24FE 256GB 옐로우 정상해지
갤럭시,도매,실사진,삼성,갤럭시s7,엣지,할인,가능,폰,도매 실사진 삼성 갤럭시s7 엣지 할인 가능 폰,7,45000,45000.0,45000.0,45000,도매 실사진 삼성 갤럭시s7 엣지 할인 가능 폰,도매 실사진 삼성 갤럭시s7엣지 할인가능 폰,도매 실사진 삼성 갤럭시S7엣지 팝니다 할인가능 중고폰
갤럭시,갤럭시와이드,6,12,8,,,,,갤럭시와이드 6 12 8,7,93000,98000.0,98000.0,103000,갤럭시와이드 6 12 8,갤럭시와이드6 128,갤럭시와이드6 128 판매합니다
갤럭시,갤럭시,와이드7,블루,정상,공기기,폰,,,갤럭시 와이드7 블루 정상 공기기 폰,7,110000,110000.0,110000.0,110000,갤럭시 와이드7 블루 정상 공기기 폰,갤럭시 와이드7블루 정상공기기 폰,갤럭시 와이드7블루 정상공기기 중고폰
갤럭시,폰,삼성,엘지,아이폰,파손,폰,고장,폰,폰 삼성 엘지 아이폰 파손 폰 고장 폰,7,115000,115000.0,115000.0,115000,폰 삼성 엘지 아이폰 파손 폰 고장 폰 필요해요 갤럭시,폰 삼성 엘지 아이폰 파손폰 고장폰 필요해요 갤럭시,중고폰 삼성 엘지 아이폰 파손폰 고장폰 필요해요 갤럭시
